n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,0.0001,greedy,42,94,15,0,1,20,0.3114000137429684,0.0155700006871484,1,0
5,exp,0.05,0.0001,greedy,42,95,8,1,1,9,0.1526999985799193,0.0169666665088799,0,0
5,exp,0.05,0.0001,greedy,42,96,17,0,1,15,0.2320999919902533,0.0154733327993502,1,0
5,exp,0.05,0.0001,greedy,42,97,1,0,1,2,0.0426000042352825,0.0213000021176412,1,0
5,exp,0.05,0.0001,greedy,42,98,7,0,1,7,0.1157000078819692,0.016528572554567,1,0
5,exp,0.05,0.0001,greedy,42,99,22,0,1,22,0.3351000195834785,0.0152318190719762,1,0
5,exp,0.05,1.0,greedy,42,0,3,0,1,3,0.1426000089850276,0.0475333363283425,1,0
5,exp,0.05,1.0,greedy,42,1,3,0,1,4,0.0847000046633184,0.0211750011658296,1,0
5,exp,0.05,1.0,greedy,42,2,10,1,1,11,0.1801000034902244,0.0163727275900204,0,0
5,exp,0.05,1.0,greedy,42,3,10,0,1,18,0.2848999865818769,0.0158277770323264,1,0
5,exp,0.05,1.0,greedy,42,4,16,0,1,16,0.2534000086598098,0.0158375005412381,1,0
5,exp,0.05,1.0,greedy,42,5,25,1,1,27,0.4493999877013266,0.016644443988938,0,0
5,exp,0.05,1.0,greedy,42,6,3,0,1,4,0.0727000006008893,0.0181750001502223,1,0
5,exp,0.05,1.0,greedy,42,7,12,0,1,15,0.2537000109441578,0.0169133340629438,1,0
5,exp,0.05,1.0,greedy,42,8,15,0,1,21,0.3188999835401773,0.0151857135019132,1,0
5,exp,0.05,1.0,greedy,42,9,21,0,1,20,0.3074000123888254,0.0153700006194412,1,0
5,exp,0.05,1.0,greedy,42,10,8,0,1,10,0.1637999957893043,0.0163799995789304,1,0
5,exp,0.05,1.0,greedy,42,11,17,0,1,15,0.2418000076431781,0.0161200005095452,1,0
5,exp,0.05,1.0,greedy,42,12,13,0,1,17,0.2647999790497124,0.0155764693558654,1,0
5,exp,0.05,1.0,greedy,42,13,3,0,1,3,0.0567999959457665,0.0189333319819221,1,0
5,exp,0.05,1.0,greedy,42,14,11,0,1,15,0.2274999860674142,0.0151666657378276,1,0
5,exp,0.05,1.0,greedy,42,15,24,1,1,22,0.3518000012263655,0.0159909091466529,0,0
5,exp,0.05,1.0,greedy,42,16,24,0,1,24,0.365400017471984,0.0152250007279993,1,0
5,exp,0.05,1.0,greedy,42,17,2,0,1,2,0.0461000017821788,0.0230500008910894,1,0
5,exp,0.05,1.0,greedy,42,18,25,1,1,25,0.3935999993700534,0.0157439999748021,0,0
5,exp,0.05,1.0,greedy,42,19,16,0,1,17,0.2732000139076262,0.0160705890533897,1,0
5,exp,0.05,1.0,greedy,42,20,14,0,1,12,0.1947999990079552,0.0162333332506629,1,0
5,exp,0.05,1.0,greedy,42,21,24,0,1,25,0.4014000005554408,0.0160560000222176,1,0
5,exp,0.05,1.0,greedy,42,22,3,1,1,3,0.0614000018686056,0.0204666672895352,0,0
5,exp,0.05,1.0,greedy,42,23,14,0,1,19,0.2973999944515526,0.0156526312869238,1,0
